longitude,latitude
138.630443,33.304252
128.950997,35.144669
128.945323,35.110204
128.952922,35.168338
128.952772,35.168026
128.979388,35.168375
128.987082,35.161862
129.092076,35.246055
129.13159,35.402338
129.09263,35.13429
129.027915,35.100748
129.160224,35.159416
129.174092,35.158379
129.182838,35.158292
128.952938,35.167954
129.038072,35.120988
129.165084,35.163489
129.010383,35.097361
129.028028,35.098343
128.952403,35.16734
128.952856,35.168127
128.952801,35.167513
128.952838,35.16861
128.952737,35.168726
128.425626,34.826352
128.422843,34.823836
129.160457,35.16015
129.052952,35.164541
128.980004,35.162241
129.010676,35.097322
129.200636,35.181746
129.134325,35.171498
128.647737,34.779431
128.382999,34.795675
128.276258,34.622085
129.326961,35.786955
129.268903,35.852477
129.210058,35.837125
128.726169,34.86711
128.952859,35.168695
129.156738,35.162723
129.170745,35.158593
128.952797,35.168568
129.020702,35.062958
128.725975,34.86706
129.08397,35.229436
129.090677,35.134418
129.174032,35.15842
129.183281,35.159682
129.116089,35.177641
127.17588,37.346275
126.680581,37.486107
144.045348,37.018547
127.1528371,37.360881
126.997629,37.259543
129.05927,35.159849
129.036846,35.344742
129.074955,35.176767
128.952833,35.168723
129.158263,35.166337
129.04324,35.116983
128.952853,35.168444
129.112399,35.146551
128.952851,35.168403
128.952933,35.168321
129.02968,35.096392
128.520378,34.953537
127.1082301,35.856392
129.044331,35.080573
129.090884,35.231186
129.065072,35.162309
128.694681,34.976982
129.387566,36.063387
129.0638,35.153986
126.808658,36.944508
128.879888,35.084413
129.058373,35.160753
129.162016,35.159973
129.153301,35.159804
129.005824,35.210866
129.244646,35.258624
129.01066,35.252857
129.112356,35.148319
128.952857,35.168441
129.112324,35.148356
128.417544,34.840537
128.401392,34.769813
128.952868,35.168654
128.890527,37.740541
129.042594,35.116555
128.417541,34.885457
129.081755,35.177121
128.496747,35.37046
128.952876,35.16799
129.040868,35.116379
128.415024,34.826433
128.710139,34.964297
128.623077,34.878752
129.115838,35.151377
128.52038,35.83767
127.116125,35.7939933
129.184507,35.160847
129.220976,35.190267
129.205233,35.180897
129.059744,35.158588
128.985286,35.19436
127.1221408,35.800616
127.1159703,35.7941751
127.060707,35.859802
129.164684,35.162323
129.040825,35.117858
129.01116,35.097524
128.985266,35.194515
128.985311,35.194471
128.985301,35.194322
128.98338,35.193121
128.945305,35.221758
129.220628,35.188715
